synthetic_group_id,sampled_from_unique_group,group_members,phase,condorcet_exists,condorcet_winner,group_outcome_rule,group_outcome,outcome_matches_condorcet
2328,2328,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,116a3ebe9814,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2329,2329,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,116a3ebe9814,f302a80daf1f",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2329,2329,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,116a3ebe9814,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
2330,2330,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,animal_rescue,FALSE
2330,2330,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2331,2331,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2331,2331,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,60d929ceffa5",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2332,2332,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2332,2332,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,84b4783bae78",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2333,2333,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2333,2333,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2334,2334,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,8948e22761d2",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2334,2334,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2335,2335,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,f302a80daf1f",before,TRUE,food_pantry,plurality,animal_rescue,FALSE
2335,2335,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc,f302a80daf1f",after,TRUE,food_pantry,plurality,animal_rescue,FALSE
2336,2336,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2336,2336,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
2337,2337,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2337,2337,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
2338,2338,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2338,2338,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
2339,2339,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,8948e22761d2",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2339,2339,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2340,2340,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,f302a80daf1f",before,TRUE,food_pantry,plurality,animal_rescue,FALSE
2340,2340,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
2341,2341,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2341,2341,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5,84b4783bae78",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2342,2342,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2342,2342,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2343,2343,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5,8948e22761d2",before,TRUE,food_pantry,plurality,NA,FALSE
2343,2343,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2344,2344,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2344,2344,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5,f302a80daf1f",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2345,2345,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,84b4783bae78,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2345,2345,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,84b4783bae78,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2346,2346,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,84b4783bae78,8948e22761d2",before,TRUE,food_pantry,plurality,NA,FALSE
2346,2346,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,84b4783bae78,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2347,2347,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,84b4783bae78,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2347,2347,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,84b4783bae78,f302a80daf1f",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2348,2348,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,455dbb067ce7,8948e22761d2",before,TRUE,food_pantry,plurality,NA,FALSE
2348,2348,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,455dbb067ce7,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2349,2349,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,455dbb067ce7,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2349,2349,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,455dbb067ce7,f302a80daf1f",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2350,2350,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8948e22761d2,f302a80daf1f",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2350,2350,"9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8948e22761d2,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
2351,2351,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,116a3ebe9814",before,TRUE,food_pantry,plurality,NA,FALSE
2351,2351,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,116a3ebe9814",after,TRUE,food_pantry,plurality,NA,FALSE
2352,2352,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,ec338cde8cdc",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2352,2352,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,ec338cde8cdc",after,TRUE,food_pantry,plurality,urban_tree,FALSE
2353,2353,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2353,2353,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,8d4b92f5ba5d",after,TRUE,food_pantry,plurality,NA,FALSE
2354,2354,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2354,2354,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
2355,2355,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2355,2355,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
2356,2356,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2356,2356,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
2357,2357,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,8948e22761d2",before,TRUE,food_pantry,plurality,NA,FALSE
2357,2357,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2358,2358,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2358,2358,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8,f302a80daf1f",after,TRUE,food_pantry,plurality,urban_tree,FALSE
2359,2359,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,ec338cde8cdc",before,TRUE,food_pantry,plurality,NA,FALSE
2359,2359,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,ec338cde8cdc",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2360,2360,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,NA,FALSE
2360,2360,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2361,2361,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2361,2361,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
2362,2362,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2362,2362,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
2363,2363,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2363,2363,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
2364,2364,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
2364,2364,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2365,2365,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
2365,2365,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
2366,2366,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,NA,FALSE
2366,2366,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2367,2367,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2367,2367,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,60d929ceffa5",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2368,2368,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2368,2368,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,84b4783bae78",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2369,2369,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2369,2369,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2370,2370,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,8948e22761d2",before,TRUE,food_pantry,plurality,NA,FALSE
2370,2370,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2371,2371,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
2371,2371,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc,f302a80daf1f",after,TRUE,food_pantry,plurality,animal_rescue,FALSE
2372,2372,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2372,2372,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
2373,2373,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2373,2373,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
2374,2374,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2374,2374,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
2375,2375,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,8948e22761d2",before,TRUE,food_pantry,plurality,NA,FALSE
2375,2375,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2376,2376,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
2376,2376,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
2377,2377,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2377,2377,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5,84b4783bae78",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2378,2378,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2378,2378,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2379,2379,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5,8948e22761d2",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2379,2379,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2380,2380,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2380,2380,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5,f302a80daf1f",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2381,2381,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,84b4783bae78,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2381,2381,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,84b4783bae78,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2382,2382,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,84b4783bae78,8948e22761d2",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2382,2382,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,84b4783bae78,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2383,2383,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,84b4783bae78,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2383,2383,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,84b4783bae78,f302a80daf1f",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2384,2384,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,455dbb067ce7,8948e22761d2",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2384,2384,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,455dbb067ce7,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2385,2385,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,455dbb067ce7,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2385,2385,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,455dbb067ce7,f302a80daf1f",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2386,2386,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8948e22761d2,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
2386,2386,"9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8948e22761d2,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
2387,2387,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,ec338cde8cdc",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2387,2387,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,ec338cde8cdc",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2388,2388,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2388,2388,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2389,2389,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,60d929ceffa5",before,TRUE,food_pantry,plurality,NA,FALSE
2389,2389,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
2390,2390,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,84b4783bae78",before,TRUE,food_pantry,plurality,NA,FALSE
2390,2390,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
2391,2391,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,455dbb067ce7",before,TRUE,food_pantry,plurality,NA,FALSE
2391,2391,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
2392,2392,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
2392,2392,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2393,2393,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,f302a80daf1f",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2393,2393,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
2394,2394,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,animal_rescue,FALSE
2394,2394,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2395,2395,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2395,2395,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,60d929ceffa5",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2396,2396,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2396,2396,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,84b4783bae78",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2397,2397,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2397,2397,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2398,2398,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,8948e22761d2",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2398,2398,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2399,2399,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,f302a80daf1f",before,TRUE,food_pantry,plurality,animal_rescue,FALSE
2399,2399,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc,f302a80daf1f",after,TRUE,food_pantry,plurality,animal_rescue,FALSE
2400,2400,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2400,2400,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
2401,2401,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2401,2401,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
2402,2402,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2402,2402,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
2403,2403,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,8948e22761d2",before,TRUE,food_pantry,plurality,community_clinic,FALSE
2403,2403,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
2404,2404,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,f302a80daf1f",before,TRUE,food_pantry,plurality,animal_rescue,FALSE
2404,2404,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
2405,2405,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2405,2405,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5,84b4783bae78",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2406,2406,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2406,2406,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2407,2407,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5,8948e22761d2",before,TRUE,food_pantry,plurality,NA,FALSE
2407,2407,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2408,2408,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2408,2408,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5,f302a80daf1f",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2409,2409,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,84b4783bae78,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2409,2409,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,84b4783bae78,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
2410,2410,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,84b4783bae78,8948e22761d2",before,TRUE,food_pantry,plurality,NA,FALSE
2410,2410,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,84b4783bae78,8948e22761d2",after,TRUE,food_pantry,plurality,NA,FALSE
2411,2411,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,84b4783bae78,f302a80daf1f",before,TRUE,food_pantry,plurality,food_pantry,TRUE
2411,2411,"9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,84b4783bae78,f302a80daf1f",after,TRUE,food_pantry,plurality,food_pantry,TRUE
